film,prod_team,dir_team,director,camera_team,prod_manage_team,depth,download_timeout,download_slot,download_latency,year,country
Nu ren xin,"Twiggie Au,Vicky Leung Lee,Po-Nan Wen","Paul Cheung,Season Ma",Stanley Kwan,"Chi Hung Lai,Wai-Kwong Lee,Huang Lin,David Yeung,Tso-Chiu Yip",,3,180.0,13.33.87.143,0.14621782302856445,12 June 1985,"Hong Kong,Taiwan,Italy"
Magnat,,"Marek Biszczanik,Andrzej Dec-Williams,Dorota Grieser,Dariusz Jablonski,Lucyna Kaminska,Jerzy Krysiak,Jerzy Moniak,Wojciech Pacyna,Renata Sobczak,Lidia Wolk-Karaczewska",Filip Bajon,"Andrzej Archacki,Zbigniew Gajzler,Eugeniusz Gawrysiak,Mieczyslaw Herba,Marcin Isajewicz,Dariusz Panas,Krzysztof Tusiewicz",,3,180.0,13.33.87.143,0.4125640392303467,21 December 1987,"Poland,Czech Republic"
El mil usos,,Javier Durán,Roberto G. Rivera,,,3,180.0,13.33.87.143,0.16953325271606445,,
Obatai Priye Adare,Nimal Weerakkody,Lionel Paduwawala,Sunil Soma Peiris,,,3,180.0,13.33.87.143,0.15165495872497559,11 December 1987,Sri Lanka
Ninja Champion,"Betty Chan,Joseph Lai",,Godfrey Ho,,,3,180.0,13.33.87.143,0.1571800708770752,  1986,"Hong Kong,West Germany"
Paradise View,,,Go Takamine,,,3,180.0,13.33.87.143,0.13022589683532715,,
Silvestre,Paulo Branco,"Helena Domingos,Margarida Gil,Teresa Schmidt",João César Monteiro,"Manuel Carlos da Silva,José António Loureiro,Carlos Mena,Francisco Silva",,3,180.0,13.33.87.143,0.16571760177612305,September 1981,"Italy,Portugal,France,Czech Republic"
Papa Was a Preacher,"Rose Marie Benton,Betty A. Buckley,Martin Jurow",Cara Giallanza,Steve Feke,Murray K. Campbell,,3,180.0,13.33.87.143,0.09623098373413086,19 September 1986,USA
Love Me Forever or Never,"Hélio Ferraz,Angelo Gastal,Arnaldo Jabor",,Arnaldo Jabor,,,3,180.0,13.33.87.143,0.22937703132629395,13 September 1986,Canada
Mera Suhag,Satluj Dheer,,Ajay Sharma,,,3,180.0,13.33.87.143,0.12901091575622559,,
Brojobuli,Ranjana Ghosh,,Piyush Bose,,,3,180.0,13.33.87.143,0.1724529266357422,,
Woman with Pierced Nipples,Isao Hayashi,,Shôgorô Nishimura,,,3,180.0,13.33.87.143,0.13017010688781738,25 April 1983,"Japan,France"
E. Nick: A Legend in His Own Mind,,,Robert Hegyes,,,3,180.0,13.33.87.143,0.15840792655944824,,
Dushmano Ka Dushman,"Rajesh Ahuja,Mukesh Udeshi",,Muktha V. Srinivasan,,,3,180.0,13.33.87.143,1.3596231937408447,  1984,India
"Papa, Can You Hear Me Sing?","Karl Maka,Dean Shek,Raymond Bak-Ming Wong",,Kan Ping Yu,,,3,180.0,13.33.87.143,0.19802212715148926,30 July 1983,"Taiwan,Hong Kong"
Anti-Clock,Jack Bond,,"Jane Arden,Jack Bond",,,3,180.0,13.33.87.143,0.20437312126159668,November 1979,"UK,USA"
Inteha,Manisha Choudhary,,Shibu Mitra,,,3,180.0,13.33.87.143,0.15877413749694824,27 July 1984,India
Zindagani,S. Mazumdar,"Ravi Bareu,Robin Bhatt,Gopal Kapil,Vasant",Prabhat Roy,"Anthony,Arjun,Ayub,Babu,Bharat,Prakash Ghimiraj,Hari Roy",,3,180.0,13.33.87.143,0.16423916816711426,3 July 1986,India
"Zärtlich, aber frech wie Oskar","Otto Retzer,Erich Tomek,Karl Spiehs",,Franz Josef Gottlieb,,,3,180.0,13.33.87.143,0.1893599033355713,5 September 1980,"West Germany,West Germany"
Oor Kavalan,,,Manobala,,,3,180.0,13.33.87.143,0.13454914093017578,4 September 1987,India
Devil Fetus 2: The Rape After,,Hsiung Huang,Moon-Tong Lau,Tung-Chuen Chan,,3,180.0,13.33.87.143,0.1630849838256836,10 May 1984,"Hong Kong,Japan"
Viadukt,"József Bajusz,André Libik,Peer J. Oppenheimer","Zoltán Bonta,György Ordódy",Sándor Simó,"József Dene,József Halom,Miklós Herczeg,Tamás Kende,Imre Sisa,Márton Widuchowski",,3,180.0,13.33.87.143,0.17874813079833984,13 January 1983,Hungary
Begaana,Shyam Sunder Shivdasani,,Ambrish Sangal,,,3,180.0,13.33.87.143,0.19582009315490723,18 July 1986,India
The Secret of the Mummy,"Ivan Cardoso,Fernando Carvalho,Rubens Francisco Luchetti,Zeca Parente,Anselmo Vasconcelos,Zelito Viana","Alfinete,Nina de Pádua",Ivan Cardoso,"Boi,Lídio,Eduardo Viveiros",,3,180.0,13.33.87.143,0.20103001594543457,  1982,"Brazil,Portugal,Japan,Finland"
Sheesha,Sattee Shourie,,Basu Chatterjee,,,3,180.0,13.33.87.143,0.1956648826599121,3 October 1986,India
Cane River,Horace Jenkins,,Horace Jenkins,,,3,180.0,13.33.87.143,0.14833903312683105,14 October 1982,West Germany
Los renglones torcidos de Dios,Fabián Arnaud,Mario Llorca,Tulio Demicheli,Cirilo Rodríguez,,3,180.0,13.33.87.143,0.12804198265075684,29 September 1983,Mexico
Secret Ninja,"George Lai,Joseph Lai,Tomas Tang,Ok-chu Yu",,Si-Hyeon Kim,,,3,180.0,13.33.87.143,0.22735905647277832,  1982,"Hong Kong,South Korea,USA,Philippines,West Germany"
Zoo,Gianni Federici,"Giulio Manfredonia,Roberto Pariante",Cristina Comencini,"Ernesto Bedini,Remo Dolci,Umberto Leurini,Maria Rosa Messori,Antonio Tommasi",,3,180.0,13.33.87.143,0.11630821228027344,August 1988,"Italy,Italy,France"
Billa,Suresh Balaji,,R. Krishnamurthy,,,3,180.0,13.33.87.143,0.15068507194519043,,
Cuentos colorados,,,Rubén Galindo,,,3,180.0,13.33.87.143,0.3428938388824463,,
Deutschland Privat 1 - Eine Anthologie des Volksfilms,Robert van Ackeren,,"Erwin Kneihsl,Robert van Ackeren",,,3,180.0,13.33.87.143,0.16897988319396973,1 August 1980,"Switzerland,West Germany,West Germany"
Mournful Unconcern,,,Aleksandr Sokurov,,,3,180.0,13.33.87.143,0.1686856746673584,February 1987,"West Germany,Soviet Union,Hungary,Sweden,Netherlands,Poland"
Carnapping,"Dieter Geissler,Lothar H. Krischer,Hans Prescher,Konstantin Thoeren","Peter F. Steinbach,Elke Vogt",Wigbert Wicker,"Bernd Elstner,Thomas Etzel",,3,180.0,13.33.87.143,0.1652820110321045,17 April 1980,"West Germany,Philippines,Portugal"
Il viziaccio,,,Mario Landi,,,3,180.0,13.33.87.143,0.15825486183166504,21 February 1980,"Italy,Peru"
Ninja's Force,"Bob King,K.Y. Lim,Dhel Mayers",,"Romano Kristoff,Teddy Page",,,3,180.0,13.33.87.143,0.18763399124145508,7 September 1984,"West Germany,Norway"
Kabamaru the Ninja,,,Norifumi Suzuki,,,3,180.0,13.33.87.143,0.16944503784179688,6 August 1983,Japan
Der Havarist,"Christhart Burgmann,Eric Moss,Martin Moszkowicz,Eberhard Scharfenberg",,Wolf-Eckart Bühler,Bernd Neubauer,,3,180.0,13.33.87.143,0.14019393920898438,17 August 1984,West Germany
The Nun and the Torturer,David Cardoso,,Ozualdo Ribeiro Candeias,"Nicanor de Oliveira,Sérgio Dias,Sílvio Dias,Eliseu Fernandes",,3,180.0,13.33.87.143,0.14150714874267578,,
Poslednja trka,,"Branislav Dimitrijevic,Dragoljub Petrovic",Jovan Rancic,"Vladan Banovic,Spasoje Todorovic,Dragoslav Vilotic",,3,180.0,13.33.87.143,0.14904189109802246,  1979,"Yugoslavia,Yugoslavia,Denmark,East Germany,Hungary"
Kanli Nigar,Memduh Ün,"Turgay Aksoy,Muzaffer Hiçdurmaz",Memduh Ün,"Recep Biçer,Remzi Biçer,Ömer Ekmekçi,Cem Molvan",,3,180.0,13.33.87.143,0.1665189266204834,December 1981,Turkey
And They're Off,"Henry E. Fagan,A. Theodore Kuhns II","Ken Swor,David Vassar",Theodore H. Kuhns III,"David Basch,George Bess,Michael Davenport,Tom Dischert,Buzz Feitshans IV,Ron Ferguson,J. Michael Marlett,Phillip Marlett,Hal Nelson,Guy Polzel,Don Reddy,Kenny Reed,Herb Rook,Joyce Rudolph,Robert Stoops,Thomas Thatcher,Timothy E. Wade",,3,180.0,13.33.87.143,0.17731022834777832,,
Fo zhang luo han quan,"Wing-Chan Leung,Woo-Ping Yuen","Siu Ming Tsui,Victor K.O. Yeung",Woo-Ping Yuen,"Te-Hung Huang,Kwong Wah Sung,Ming Tang",,3,180.0,13.33.87.143,0.14070820808410645,7 May 1980,Hong Kong
Tagos ng dugo,Via Hoffman,Armando A. Reyes,Maryo J. de los Reyes,"Adjarte 'Aja' Arceo,Lenny Beltran,Egay Cañarez,Bong Conde,Totong Cruz,Angel De Leon,Jun Domondon,Chris Lleses,Eddie Mercado,Ricky Ramos,Gerry Santos,Gerry Soriano,Jing Vedua",,3,180.0,13.33.87.143,0.14671611785888672,15 January 1987,Philippines
Dumb But Disciplined,Bernard Artigues,,Claude Zidi,Roger Robert,,3,180.0,13.33.87.143,0.2128770351409912,22 August 1979,"France,Norway,West Germany,Portugal,Netherlands,Hungary"
The Act,"Ron Gorton,David Greene,Sig Shore,Edward L. Montoro","Tom Brown,Mike Shore",Sig Shore,"Howard Chapnick,Brian Q. Kelley,John Wilson,Chaim Kantor",,3,180.0,13.33.87.143,0.11614274978637695,5 August 1983,USA
Kaal Chakra,,,Dilip Shankar,,,3,180.0,13.33.87.143,0.1285572052001953,,
Demon Warrior,Frank Patterson,,Frank Patterson,Waide R. Allen,,3,180.0,13.33.87.143,0.17904996871948242,18 April 1988,West Germany
Stowaways on the Ark,"Willi Benninger,Heidemarie Gruber,Gerlinde Keller,Bert Plank,Michael Schoemann,Ute Schoemann-Koll,Gerd Wanie",,Wolfgang Urchs,"Christoph Beyer,Roland F. Coulon,Bernd Deventer,Sylvia Kekulé,Leander R. Loosen,Helmut Müller,Günter Redl,Pierre Salvagnac,Sebastian Schwerte",,3,180.0,13.33.87.143,0.1722261905670166,24 March 1988,West Germany
The Flag of Iron,Run Run Shaw,,Cheh Chang,,,3,180.0,13.33.87.143,0.200531005859375,14 August 1980,"Hong Kong,West Germany,USA,France"
Ek Nai Paheli,Subba Rao P.,"A.S. Amirjan,Anand,Suresh Krishna,K. Satyam",K. Balachander,"Babu,Raju,Ravi,P. Sasidhar",,3,180.0,13.33.87.143,0.1486649513244629,29 June 1984,India
King of the Children,Tian-Ming Wu,Xiaolu Qiang,Kaige Chen,,,3,180.0,13.33.87.143,0.1757371425628662,  1988,"France,Sweden,Finland"
Amarsi un po'...,"Mario Cecchi Gori,Vittorio Cecchi Gori,Maurizio Pastrovich",,Carlo Vanzina,Paolo Leurini,,3,180.0,13.33.87.143,0.1834089756011963,5 October 1984,"Italy,West Germany"
Phantasm II: Workprint,,,Don Coscarelli,,,3,180.0,13.33.87.143,0.1261899471282959,,
Black Tulip,"Roz Phillips,Tom Stacey",Dani Montano,"Alex Nicholas,Paul Leadon,Alexandre Dumas","Frank Aguila,Richard Chuidian,Rudy Dela Cruz,Dennis Halili",,3,180.0,13.33.87.143,0.20982789993286133,,
Eccezzziunale... veramente,"Claudio Bonivento,Alessandro Fracassi",Marco Risi,Carlo Vanzina,Romolo Eucalitto,,3,180.0,13.33.87.143,0.6727492809295654,24 February 1982,"Italy,Italy,West Germany"
Lie ying ji hua,See-Yuen Ng,"Yuan-Ming Lu,Yau-Kei Tang",Norman Law Man,,,3,180.0,13.33.87.143,0.15697312355041504,24 June 1988,"Hong Kong,Taiwan,South Korea"
Love in a Fallen City,"Mona Fong,Nicolas Hippisley-Coxe,Jessinta Liu","Kin-Nam Cho,Stanley Kwan",Ann Hui,,,3,180.0,13.33.87.143,0.19689297676086426,2 August 1984,"Hong Kong,Taiwan,Japan"
Wuthering Heights,,,Yoshishige Yoshida,,,3,180.0,13.33.87.143,0.1412353515625,13 May 1988,"France,Japan"
La casa de Bernarda Alba,"Gustavo Alatriste,Sonia Infante",,Gustavo Alatriste,,,3,180.0,13.33.87.143,0.15024399757385254,2 April 1982,Mexico
Three Man and a Half,,,Sigi Rothemund,"Klaus Emberger,Hannes Fürbringer",,3,180.0,13.33.87.143,0.20520901679992676,18 January 1985,West Germany
Fat Chance,"M. Arce,Leon Ichaso,Francisco Molero,Jaime Sainz",,Manuel Summers,Oliver Wood,,3,180.0,13.33.87.143,0.18142104148864746,27 February 1981,"Spain,Finland,USA"
Maju kena mundur kena,,,Arizal,,,3,180.0,13.33.87.143,0.13175296783447266,  1983,Indonesia
Le c... de Marilyne,Mario Morales,"Jean-François Faure,Gérard Poteau",Jean Luret,"Bernard Déchet,Gabriel García,Fernando López,Joaquín Manchado,Miguel Ángel Muñoz,José Salvador",,3,180.0,13.33.87.143,0.18714189529418945,26 March 1980,"France,Spain"
T.P. Balagopalan M.A.,T.K. Balachandran,,Sathyan Anthikad,,,3,180.0,13.33.87.143,0.12659502029418945,,
Haqeeqat,"Rajeev Kumar,Vijay Sarma",,Rama Rao Tatineni,,,3,180.0,13.33.87.143,0.18149805068969727,,
Asalto en Tijuana,"Abe Glazer,Miguel Kahan,Carlos Moreno Castilleja",,Alfredo Gurrola,"Othón Argumedo,Guillermo Moysen,Manuel Santaella",,3,180.0,13.33.87.143,0.1642613410949707,,
Chann Pardesee,"Joga Singh Cheema,Baldev Gill,Swarn Sedha",Ravi Shastri,Chitraarth,"Charu Dutt,Harmeet Singh",,3,180.0,13.33.87.143,0.17332100868225098,  1980,"India,India"
Los sueños húmedos de Patrizia,,Juan Bosch Sans,Ignacio F. Iquino,"Luis Muñoz Alcolea,José Antonio del Álamo",,3,180.0,13.33.87.143,0.5491399765014648,22 February 1982,Spain
Alavuddinum Athbutha Vilakkum,,,I.V. Sasi,,,3,180.0,13.33.87.143,0.15149712562561035,14 April 1979,"India,India"
Muddat,Firoz Nadiadwala,,K. Bapaiah,,,3,180.0,13.33.87.143,0.15618085861206055,20 June 1986,India
Las modelos de desnudos,Guillermo Calderón,,Víctor Manuel Castro,,,3,180.0,13.33.87.143,0.13705182075500488,15 September 1983,Mexico
Yuvraaj,"T.M. Kittu,T. Govinda Rajan",,Ramanna T.R.,,,3,180.0,13.33.87.143,1.288100004196167,5 October 1979,India
Ingeyum Oru Gangai,,,Manivannan,,,3,180.0,13.33.87.143,0.11995697021484375,,
Rare Breed,"Jack Cox,Charles Ison,Kade Matthews",Worth Keeter,David Nelson,,,3,180.0,13.33.87.143,1.5041751861572266,June 1984,"USA,Germany"
Phantom Raiders,K.Y. Lim,"Dan Harvey,Andrew Morrow",Sonny Sanders,"Jerry Adkins,Rod Feldman,Nash Maxwell,Gray Rogers,Carl Sommers",,3,180.0,13.33.87.143,0.1682581901550293,25 July 1988,"USA,West Germany"
Glissando,Silvia Kerim,"Daniel Barbulescu,Dan Paduraru",Mircea Daneliuc,"Ion Bechenete,Ion Chiriac,Nicolae Moldoveanu,Valentin Pall,Dragos Pârvulescu,Liviu Tanase,Stefan Topana",,3,180.0,13.33.87.143,0.41034793853759766,18 October 1982,"Romania,USA,Romania"
Terror in the Swamp,Martin Folse,,"Joe Catalanotto,Martin Folse",,,3,180.0,13.33.87.143,0.13983917236328125,July 1985,"USA,Mexico,Peru,West Germany"
Thrilled to Death,"Anant Singh,Chuck Vincent",Tom Milo,Chuck Vincent,,,3,180.0,13.33.87.143,0.19727587699890137,13 December 1988,"UK,USA"
Jack en Poy: Hale-Hale Hoy!,"Lily Y. Monteverde,Malou N. Santos,Charo Santos-Concio",Jerry O'Hara,Luciano B. Carlos,,,3,180.0,13.33.87.143,0.12949228286743164,25 February 1987,Philippines
Veronico Cruz,"Ben Gibson,Julio Lencina,Sasha Menocki",,Miguel Pereira,,,3,180.0,13.33.87.143,0.3315300941467285,February 1988,"West Germany,Argentina,Canada,USA,USA,France"
Jade Claw,Ming Pao,,Shan Hua,"Bao-yao Ho,Biao Lin",,3,180.0,13.33.87.143,0.18360304832458496,6 September 1979,"Hong Kong,West Germany,USA"
Dutch Treat,"Yoram Globus,Menahem Golan",,Boaz Davidson,"Daniel Aguar,Colin E. Fritz,Ken Sax,Roger Tonry,Eric Whitehead",,3,180.0,13.33.87.143,0.23048686981201172,January 1987,"USA,Netherlands,West Germany"
The Young Magician,"Rock Demers,Krzysztof Zanussi","Witold Holtz,Tadeusz Proc",Waldemar Dziki,"Dariusz Kuc,Zdzislaw Najda,Krzysztof Wellman",,3,180.0,13.33.87.143,0.18124699592590332,April 1987,"France,Finland,Philippines,Hungary"
Kango joshiryô: Ijiwaru na yubi,Yûji Komatsu,Masahito Segawa,Yoshihiro Kawasaki,Seiichi Takayanagi,,3,180.0,13.33.87.143,0.1319870948791504,2 February 1985,Japan
Badkaar,H. Kohli,,Shiv Kumar,,,3,180.0,13.33.87.143,0.16147589683532715,,
Slipping Into Darkness,"Lydia Dean Pilcher,Judy Friend,Jonathan D. Krane,Simon R. Lewis,William J. Rouhana Jr.,Don Schain","Heidi Gutman,Greg Kidd,Thomas Patrick Smith",Eleanor Gaver,"Marc Andrus,Bobby Bukowski,Steve Claasen,Joe Cook,Phil Curry,Arthur Green,Don Kirk,Jim Kuhn,Gerald MacClanahan,David Schwartz,Todd Smiley,Rusty Steubing,Aaron Wince",,3,180.0,13.33.87.143,0.1531078815460205,November 1988,"USA,West Germany"
Uttar Dakshin,Ashok Khanna,,Prabhat Khanna,,,3,180.0,13.33.87.143,0.16627287864685059,13 November 1987,India
Policía de narcóticos,Valentín Trujillo,,Gilberto de Anda,,,3,180.0,13.33.87.143,0.13353323936462402,31 July 1986,Mexico
A State of Emergency,Richard C. Bennett,,Richard C. Bennett,Angelo Chinosi,,3,180.0,13.33.87.143,0.3102741241455078,November 1986,USA
La trasgressione,,Antonello Grimaldi,Fabrizio Rampelli,"Gino Chiappini,Gaetano Coniglio,Gennaro Di Costanzo,Vincenzo Di Costanzo,Stanislao Galasso,Lucio Granelli,Giorgio Stachowski,Enrico Tosti,Francesco Zuccari",,3,180.0,13.33.87.143,0.15401291847229004,2 July 1987,Italy
Yasemin,"Hark Bohm,Natalia Bowakow,Claus Henning Voss","Necati Sahin,Hans Schönherr,Ünal Silver",Hark Bohm,"Georg Brommer,Ronald Gerlach,Henryk Jedynak,Ralf Tooten",,3,180.0,13.33.87.143,0.2082827091217041,February 1988,"West Germany,West Germany,Turkey"
Murder Elite,"Jeffrey Broom,Kevin Francis","Jack Lowin,Ross MacKenzie",Claude Whatham,"George Beavis,Brian Ellis,Nigel Ellis,David Morse,Ray Sturgess,Freddie Webster",,3,180.0,13.33.87.143,0.3146178722381592,August 1987,West Germany
Doraemon: Nobita's Great Adventure into the Underworld,"Souichi Besshi,Tetsuo Kanno","Toshihiko Andô,Keiichi Hara",Tsutomu Shibayama,"Akio Bando,Kazuta Furubayashi,Shûichi Itô,Yukie Kakuhara,Izumi Kasama,Hideaki Kikuchi,Masahiro Kumagai,Yoshimi Kurata,Hôsaku Miura,Miki Ozaki,Akio Saitô,Yukinori Sakai",,3,180.0,13.33.87.143,0.16203999519348145,17 March 1984,Japan
Deadly Passion,"Debi Nethersole,Manuel Shalit,Anant Singh","Noel Evans,Norbert Meisel,Robert van de Coolwijk",Larry Larson,"Umberto Adaggi,Marc Brower,Kevin Gibb,Gary Graver,Jeffrey Machaba,Karl Owens,Piet Rampedi,Sean Ryan,Deon van Schoor",,3,180.0,13.33.87.143,0.23221683502197266,12 April 1985,"South Africa,West Germany"
The Mafia Triangle,Vito Di Bari,Franco Pasquetto,Alfonso Brescia,"Luciano Cavalieri,Federico Del Zoppo,Franco Fraschetti,Roberto Notaro,Marcello Valesani",,3,180.0,13.33.87.143,0.16468405723571777,3 April 1981,Italy
Saigon Commandos,"John Schouweiler,Isabel Sumayao,Roger Corman",,Clark Henderson,,,3,180.0,13.33.87.143,0.18857121467590332,24 February 1988,"Portugal,West Germany,USA"
Khandaan,Sibte Hassan Rizvi,,Anil Ganguly,,,3,180.0,13.33.87.143,0.18107986450195312,18 July 1979,India
Armaan,Anand Sagar,,Anand Sagar,,,3,180.0,13.33.87.143,0.19361090660095215,6 November 1981,India
Wilczyca,,"Mieczyslaw Janowski,Wojciech Zóltowski",Marek Piestrak,"Jerzy Majak,Jacek Malipan,Leszek Szymenderski",,3,180.0,13.33.87.143,0.24330687522888184,11 April 1983,"Poland,Hungary,Czechoslovakia"
Diary for My Children,,Dezsõ Koza,Márta Mészáros,"Sándor Császár,Rudolf Graczer,Ernõ Haeseler,Lóránd Mertz,Imre Sisa",,3,180.0,13.33.87.143,0.18651890754699707,3 May 1984,"Hungary,Canada,France,USA,USA,USA,Portugal,Netherlands,Argentina,Turkey"
Whiteforce,"Antony I. Ginnane,Lope V. Juban Jr.,Marilyn Ong",,Eddie Romero,,,3,180.0,13.33.87.143,1.1221520900726318,22 November 1988,"Philippines,USA"
Quincy's Quest,"Eric Merriman,Robert Reed",,Robert Reed,"Peter Goodwin,Peter Howell,Ian Jones,David Motture,Paul Stripp",,3,180.0,13.33.87.143,0.19975495338439941,December 1979,UK
Hard Boiled Killers,Jing Chen,,Fung Wong,,,3,180.0,13.33.87.143,0.13584113121032715,18 September 1980,Hong Kong
Två killar och en tjej,,,Lasse Hallström,"Gunnar Andersson,Torbjörn Andersson,Ulf Björck,Denise Grünstein,Ragnar Waaranperä",,3,180.0,13.33.87.143,0.15498805046081543,25 March 1983,"Sweden,Denmark"
Im Innern des Wals,"Denyse Noever,Eberhard Scharfenberg,Haro Senft,Molly von Fürstenberg",Michael Juncker,Doris Dörrie,"Robert Berghoff,Luigi De Luca",,3,180.0,13.33.87.143,0.15682411193847656,  1985,"Brazil,West Germany,West Germany,USA"
Unnikale Oru Kadha Parayam,,,Kamal,,,3,180.0,13.33.87.143,0.22487783432006836,,
La muerte cruzó el río Bravo,Carlos Vasallo,Román Hernández,Hernando Name,"Mario Becerra,Agustín Meza",,3,180.0,13.33.87.143,0.1258080005645752,  1984,Mexico
Maphicha Sakshidar,,,Rajdutt,,,3,180.0,13.33.87.143,0.15257716178894043,,
Log Kya Kahenge,B.R. Ishara,,B.R. Ishara,,,3,180.0,13.33.87.143,0.1867969036102295,,
A kis Valentinó,,"János Schmidt,András Surányi",András Jeles,"Gusztáv Mészfalvy,Sándor Szalai",,3,180.0,13.33.87.143,0.1768949031829834,8 November 1979,"Hungary,Germany,Greece"
Twin Dragon Encounter,"Gary Hart,Anthony Kramreither,Michael McNamara",,Paul Dunlop,,,3,180.0,13.33.87.143,0.23082804679870605,May 1986,"France,USA,West Germany"
Oshin,,,Eiichi Yamamoto,,,3,180.0,13.33.87.143,0.14766526222229004,17 March 1984,Japan
Katy Caterpillar,Fabián Arnaud,,"José Luis Moro,Santiago Moro","A.R. Blesa,Vicente López,Madelyn Ramírez,Ángel Rodríguez",,3,180.0,13.33.87.143,0.17974400520324707,5 July 1984,"Mexico,USA,Italy,West Germany,Spain,USA,Hungary,Germany"
Teri Maang Sitaron Se Bhar Doon,"Anil Khosla,Raj Khosla","Raj Behl,Viren Bole,Inder Khosla,Pravesh Sagar",Raj Khosla,"Mehboob,Magan Singh,Lawrence Viegas",,3,180.0,13.33.87.143,0.1524369716644287,26 August 1982,India
Midnight Dancer,Bedrich Kabriel,"Adrian Pickersgill,Adam Spencer,John Titley",Pamela Gibbons,Brad Shield,,3,180.0,13.33.87.143,0.12668299674987793,11 May 1987,France
Tenshi no harawata: Akai inga,"Naoya Narita,Yoshihiro Yûki",Takashi Kodama,Toshiharu Ikeda,Seisaku Kimura,,3,180.0,13.33.87.143,0.16381192207336426,25 December 1981,Japan
Boszorkányszombat,,,János Rózsa,"Mihály Benyó,Károly Ledniczky,Ferenc Markovics",,3,180.0,13.33.87.143,0.23415112495422363,29 March 1984,"Hungary,Sweden"
Difendimi dalla notte,,,Claudio Fragasso,,,3,180.0,13.33.87.143,0.15925812721252441,November 1982,"Italy,Italy"
Smugglarkungen,Göran Lindström,Birthe Barréus,Sune Lund-Sørensen,"Ted Lindahl,Bengt Lundgren,Joakim Strömholm,Michael Sørensen,Ulf Thomsen",,3,180.0,13.33.87.143,0.17584896087646484,8 February 1985,"Sweden,Denmark"
Emoh Ruo,"David Elfick,Steve Knapman,John Picton-Warlow,David Thomas","Michael Falloon,Judy Rymer",Denny Lawrence,"Michael Adcock,Bruce Barber,Colin Deane,Mandy King,Simon Lee,Andrew Lesnie,Colin Padget,Peter Terakes,Anna Zahalka",,3,180.0,13.33.87.143,0.1688063144683838,12 September 1985,Australia
Zone Red,"Jean Bolvary,Jean Nachbaur","Renaud Alcalde,Clément Delage,Jérôme Enrico,Philippe Roussel",Robert Enrico,"Tahar Boualam,Yves Fayt,Jerome Fourquin,Frédéric Hemmen,Michel Jaume,Roger Parlebas,Jacques Prayer,Pascal Ridao,Irene Vasseur,Philippe Vasseur",,3,180.0,13.33.87.143,0.24348211288452148,9 April 1986,"France,West Germany,Hungary"
Hi-Fi,,"Tihomir Bacovski,Zoran Mladenovic,Dime Popovski",Vladimir Blazevski,"Petar Bogoeski,Sreten Pakovski,Aleksandar Prosev,Vladimir Samoilovski",,3,180.0,13.33.87.143,0.21602988243103027,16 July 1987,Yugoslavia
Nessuno è perfetto,"Aurelio De Laurentiis,Luigi De Laurentiis,Achille Manzotti",,Pasquale Festa Campanile,Claudio Sabatini,,3,180.0,13.33.87.143,0.19570207595825195,22 October 1981,"Italy,Spain,France,West Germany"
